date,Day_Degree_Cold,Year,Solar_Radiation,Average_OutdoorTemp,Average_Humidity,Electricity
2019-09-12 09:00:00,3.310006135345459,2019,11.7,24.20000504257107,44.930029084838864,34.25
2019-09-12 10:00:00,3.310006135345459,2019,11.7,24.20000504257107,44.930029084838864,49.25
2019-09-12 11:00:00,3.310006135345459,2019,37.5,24.20000504257107,44.930029084838864,24.5
2019-09-12 13:00:00,3.310006135345459,2019,378.1,24.20000504257107,44.930029084838864,54.0
2019-09-12 14:00:00,3.310006135345459,2019,426.3,24.20000504257107,44.930029084838864,53.75
2019-09-12 15:00:00,3.310006135345459,2019,459.7,24.20000504257107,44.930029084838864,54.25
2019-09-12 16:00:00,3.310006135345459,2019,340.9,24.20000504257107,44.930029084838864,50.5
2019-09-12 17:00:00,3.310006135345459,2019,499.6,24.20000504257107,44.930029084838864,41.25
2019-09-12 18:00:00,3.310006135345459,2019,818.7,24.20000504257107,44.930029084838864,43.25
2019-09-12 19:00:00,3.310006135345459,2019,677.1,24.20000504257107,44.930029084838864,44.0
2019-09-12 20:00:00,3.310006135345459,2019,288.8,24.20000504257107,44.930029084838864,37.25
2019-09-12 21:00:00,3.310006135345459,2019,305.5,24.20000504257107,44.930029084838864,20.0
2019-09-12 22:00:00,3.310006135345459,2019,37.9,24.20000504257107,44.930029084838864,34.0
2019-09-12 23:00:00,3.310006135345459,2019,12.9,24.20000504257107,44.930029084838864,32.75
2019-09-13 00:00:00,4.690005798419953,2019,12.0,23.439998434507373,65.98003157117462,23.0
2019-09-13 00:00:00,4.690005798419953,2019,176.6,23.439998434507373,65.98003157117462,53.25
2019-09-13 01:00:00,4.690005798419953,2019,11.9,23.439998434507373,65.98003157117462,14.5
2019-09-13 02:00:00,4.690005798419953,2019,11.8,23.439998434507373,65.98003157117462,21.75
2019-09-13 03:00:00,4.690005798419953,2019,11.7,23.439998434507373,65.98003157117462,22.5
2019-09-13 04:00:00,4.690005798419953,2019,11.8,23.439998434507373,65.98003157117462,20.75
2019-09-13 05:00:00,4.690005798419953,2019,11.8,23.439998434507373,65.98003157117462,23.25
2019-09-13 06:00:00,4.690005798419953,2019,11.7,23.439998434507373,65.98003157117462,23.0
2019-09-13 07:00:00,4.690005798419953,2019,11.8,23.439998434507373,65.98003157117462,27.0
2019-09-13 08:00:00,4.690005798419953,2019,11.7,23.439998434507373,65.98003157117462,31.0
2019-09-13 09:00:00,4.690005798419953,2019,11.8,23.439998434507373,65.98003157117462,49.25
2019-09-13 10:00:00,4.690005798419953,2019,13.8,23.439998434507373,65.98003157117462,53.75
2019-09-13 11:00:00,4.690005798419953,2019,67.9,23.439998434507373,65.98003157117462,19.25
2019-09-13 13:00:00,4.690005798419953,2019,259.2,23.439998434507373,65.98003157117462,71.25
2019-09-13 14:00:00,4.690005798419953,2019,382.1,23.439998434507373,65.98003157117462,62.0
2019-09-13 15:00:00,4.690005798419953,2019,794.1,23.439998434507373,65.98003157117462,56.0
2019-09-13 16:00:00,4.690005798419953,2019,855.2,23.439998434507373,65.98003157117462,50.25
2019-09-13 17:00:00,4.690005798419953,2019,1120.2,23.439998434507373,65.98003157117462,50.0
2019-09-13 18:00:00,4.690005798419953,2019,706.5,23.439998434507373,65.98003157117462,49.75
2019-09-13 19:00:00,4.690005798419953,2019,672.9,23.439998434507373,65.98003157117462,41.75
2019-09-13 20:00:00,4.690005798419953,2019,614.1,23.439998434507373,65.98003157117462,46.25
2019-09-13 21:00:00,4.690005798419953,2019,310.1,23.439998434507373,65.98003157117462,41.5
2019-09-13 22:00:00,4.690005798419953,2019,73.0,23.439998434507373,65.98003157117462,44.25
2019-09-13 23:00:00,4.690005798419953,2019,13.0,23.439998434507373,65.98003157117462,46.75
2019-09-14 00:00:00,4.340007272567749,2019,11.7,24.44999599864483,65.56002103179932,37.0
2019-09-14 00:00:00,4.340007272567749,2019,110.9,24.44999599864483,65.56002103179932,50.75
2019-09-14 01:00:00,4.340007272567749,2019,11.6,24.44999599864483,65.56002103179932,32.0
2019-09-14 02:00:00,4.340007272567749,2019,11.8,24.44999599864483,65.56002103179932,41.0
2019-09-14 03:00:00,4.340007272567749,2019,11.7,24.44999599864483,65.56002103179932,29.25
2019-09-14 04:00:00,4.340007272567749,2019,11.6,24.44999599864483,65.56002103179932,13.75
2019-09-14 05:00:00,4.340007272567749,2019,11.6,24.44999599864483,65.56002103179932,14.5
2019-09-14 06:00:00,4.340007272567749,2019,11.6,24.44999599864483,65.56002103179932,20.75
2019-09-14 07:00:00,4.340007272567749,2019,11.6,24.44999599864483,65.56002103179932,21.75
2019-09-14 08:00:00,4.340007272567749,2019,11.6,24.44999599864483,65.56002103179932,25.0
2019-09-14 09:00:00,4.340007272567749,2019,11.6,24.44999599864483,65.56002103179932,27.75
2019-09-14 10:00:00,4.340007272567749,2019,12.8,24.44999599864483,65.56002103179932,37.25
2019-09-14 11:00:00,4.340007272567749,2019,25.4,24.44999599864483,65.56002103179932,32.25
2019-09-14 13:00:00,4.340007272567749,2019,282.4,24.44999599864483,65.56002103179932,47.25
2019-09-14 14:00:00,4.340007272567749,2019,509.9,24.44999599864483,65.56002103179932,57.0
2019-09-14 15:00:00,4.340007272567749,2019,797.5,24.44999599864483,65.56002103179932,48.75
2019-09-14 16:00:00,4.340007272567749,2019,898.4,24.44999599864483,65.56002103179932,52.75
2019-09-14 17:00:00,4.340007272567749,2019,1028.2,24.44999599864483,65.56002103179932,50.5
2019-09-14 18:00:00,4.340007272567749,2019,987.0,24.44999599864483,65.56002103179932,49.5
2019-09-14 19:00:00,4.340007272567749,2019,551.5,24.44999599864483,65.56002103179932,45.5
2019-09-14 20:00:00,4.340007272567749,2019,367.8,24.44999599864483,65.56002103179932,50.25
2019-09-14 21:00:00,4.340007272567749,2019,259.6,24.44999599864483,65.56002103179932,44.5
2019-09-14 22:00:00,4.340007272567749,2019,66.8,24.44999599864483,65.56002103179932,42.0
2019-09-14 23:00:00,4.340007272567749,2019,13.0,24.44999599864483,65.56002103179932,41.0
2019-09-15 00:00:00,3.5500032993583677,2019,11.8,24.42999409895897,72.1299919091797,47.25
2019-09-15 00:00:00,3.5500032993583677,2019,185.8,24.42999409895897,72.1299919091797,57.5
2019-09-15 01:00:00,3.5500032993583677,2019,11.8,24.42999409895897,72.1299919091797,29.75
2019-09-15 02:00:00,3.5500032993583677,2019,11.8,24.42999409895897,72.1299919091797,40.0
2019-09-15 03:00:00,3.5500032993583677,2019,11.8,24.42999409895897,72.1299919091797,35.0
2019-09-15 04:00:00,3.5500032993583677,2019,11.9,24.42999409895897,72.1299919091797,35.5
2019-09-15 05:00:00,3.5500032993583677,2019,12.0,24.42999409895897,72.1299919091797,32.0
2019-09-15 06:00:00,3.5500032993583677,2019,11.7,24.42999409895897,72.1299919091797,34.25
2019-09-15 07:00:00,3.5500032993583677,2019,11.7,24.42999409895897,72.1299919091797,35.25
2019-09-15 08:00:00,3.5500032993583677,2019,11.8,24.42999409895897,72.1299919091797,35.0
2019-09-15 09:00:00,3.5500032993583677,2019,11.8,24.42999409895897,72.1299919091797,54.25
2019-09-15 10:00:00,3.5500032993583677,2019,13.9,24.42999409895897,72.1299919091797,61.0
2019-09-15 11:00:00,3.5500032993583677,2019,61.6,24.42999409895897,72.1299919091797,44.5
2019-09-15 13:00:00,3.5500032993583677,2019,379.7,24.42999409895897,72.1299919091797,63.25
2019-09-15 14:00:00,3.5500032993583677,2019,379.9,24.42999409895897,72.1299919091797,65.5
2019-09-15 15:00:00,3.5500032993583677,2019,598.2,24.42999409895897,72.1299919091797,68.5
2019-09-15 16:00:00,3.5500032993583677,2019,487.4,24.42999409895897,72.1299919091797,64.75
2019-09-15 17:00:00,3.5500032993583677,2019,1081.3,24.42999409895897,72.1299919091797,61.5
2019-09-15 18:00:00,3.5500032993583677,2019,1032.9,24.42999409895897,72.1299919091797,60.75
2019-09-15 19:00:00,3.5500032993583677,2019,871.1,24.42999409895897,72.1299919091797,57.0
2019-09-15 20:00:00,3.5500032993583677,2019,647.0,24.42999409895897,72.1299919091797,55.0
2019-09-15 21:00:00,3.5500032993583677,2019,355.8,24.42999409895897,72.1299919091797,45.75
2019-09-15 22:00:00,3.5500032993583677,2019,71.0,24.42999409895897,72.1299919091797,43.0
2019-09-15 23:00:00,3.5500032993583677,2019,11.8,24.42999409895897,72.1299919091797,50.5
2019-09-16 00:00:00,6.629993520857811,2019,11.7,26.229990190689087,71.48002058109665,41.25
2019-09-16 00:00:00,6.629993520857811,2019,242.0,26.229990190689087,71.48002058109665,80.25
2019-09-16 01:00:00,6.629993520857811,2019,11.7,26.229990190689087,71.48002058109665,32.0
2019-09-16 02:00:00,6.629993520857811,2019,11.9,26.229990190689087,71.48002058109665,34.0
2019-09-16 03:00:00,6.629993520857811,2019,11.8,26.229990190689087,71.48002058109665,40.5
2019-09-16 04:00:00,6.629993520857811,2019,11.6,26.229990190689087,71.48002058109665,31.0
2019-09-16 05:00:00,6.629993520857811,2019,11.7,26.229990190689087,71.48002058109665,29.0
2019-09-16 06:00:00,6.629993520857811,2019,11.9,26.229990190689087,71.48002058109665,36.75
2019-09-16 07:00:00,6.629993520857811,2019,11.6,26.229990190689087,71.48002058109665,35.0
2019-09-16 08:00:00,6.629993520857811,2019,11.8,26.229990190689087,71.48002058109665,50.0
2019-09-16 09:00:00,6.629993520857811,2019,11.8,26.229990190689087,71.48002058109665,78.0
2019-09-16 10:00:00,6.629993520857811,2019,19.1,26.229990190689087,71.48002058109665,77.0
2019-09-16 11:00:00,6.629993520857811,2019,80.4,26.229990190689087,71.48002058109665,40.0
2019-09-16 13:00:00,6.629993520857811,2019,476.4,26.229990190689087,71.48002058109665,81.5
2019-09-16 14:00:00,6.629993520857811,2019,712.5,26.229990190689087,71.48002058109665,82.0
2019-09-16 15:00:00,6.629993520857811,2019,785.4,26.229990190689087,71.48002058109665,73.75
2019-09-16 16:00:00,6.629993520857811,2019,911.3,26.229990190689087,71.48002058109665,69.25
2019-09-16 17:00:00,6.629993520857811,2019,1001.2,26.229990190689087,71.48002058109665,68.5
2019-09-16 18:00:00,6.629993520857811,2019,993.5,26.229990190689087,71.48002058109665,62.25
2019-09-16 19:00:00,6.629993520857811,2019,816.6,26.229990190689087,71.48002058109665,55.5
2019-09-16 20:00:00,6.629993520857811,2019,582.2,26.229990190689087,71.48002058109665,54.75
2019-09-16 21:00:00,6.629993520857811,2019,269.4,26.229990190689087,71.48002058109665,44.5
2019-09-16 22:00:00,6.629993520857811,2019,79.3,26.229990190689087,71.48002058109665,40.25
2019-09-16 23:00:00,6.629993520857811,2019,16.9,26.229990190689087,71.48002058109665,44.75
2019-09-17 00:00:00,5.599992383635521,2019,11.8,25.19000070702267,72.07998503163529,32.75
2019-09-17 00:00:00,5.599992383635521,2019,94.2,25.19000070702267,72.07998503163529,68.25
2019-09-17 01:00:00,5.599992383635521,2019,11.9,25.19000070702267,72.07998503163529,35.75
2019-09-17 02:00:00,5.599992383635521,2019,11.9,25.19000070702267,72.07998503163529,34.75
2019-09-17 03:00:00,5.599992383635521,2019,11.9,25.19000070702267,72.07998503163529,30.0
2019-09-17 04:00:00,5.599992383635521,2019,11.9,25.19000070702267,72.07998503163529,32.25
2019-09-17 05:00:00,5.599992383635521,2019,11.9,25.19000070702267,72.07998503163529,35.0
2019-09-17 06:00:00,5.599992383635521,2019,11.8,25.19000070702267,72.07998503163529,45.5
2019-09-17 07:00:00,5.599992383635521,2019,11.8,25.19000070702267,72.07998503163529,53.5
2019-09-17 08:00:00,5.599992383635521,2019,11.7,25.19000070702267,72.07998503163529,64.25
2019-09-17 09:00:00,5.599992383635521,2019,11.7,25.19000070702267,72.07998503163529,70.0
2019-09-17 10:00:00,5.599992383635521,2019,11.9,25.19000070702267,72.07998503163529,65.5
2019-09-17 11:00:00,5.599992383635521,2019,38.4,25.19000070702267,72.07998503163529,35.25
2019-09-17 13:00:00,5.599992383635521,2019,213.6,25.19000070702267,72.07998503163529,66.75
2019-09-17 14:00:00,5.599992383635521,2019,152.3,25.19000070702267,72.07998503163529,76.0
2019-09-17 15:00:00,5.599992383635521,2019,121.8,25.19000070702267,72.07998503163529,77.0
2019-09-17 16:00:00,5.599992383635521,2019,675.2,25.19000070702267,72.07998503163529,73.25
2019-09-17 17:00:00,5.599992383635521,2019,737.8,25.19000070702267,72.07998503163529,71.75
2019-09-17 18:00:00,5.599992383635521,2019,731.8,25.19000070702267,72.07998503163529,63.25
2019-09-17 19:00:00,5.599992383635521,2019,412.6,25.19000070702267,72.07998503163529,59.25
2019-09-17 20:00:00,5.599992383635521,2019,573.9,25.19000070702267,72.07998503163529,53.5
2019-09-17 21:00:00,5.599992383635521,2019,252.8,25.19000070702267,72.07998503163529,50.0
2019-09-17 22:00:00,5.599992383635521,2019,55.2,25.19000070702267,72.07998503163529,38.5
2019-09-17 23:00:00,5.599992383635521,2019,11.7,25.19000070702267,72.07998503163529,38.5
2019-09-18 00:00:00,5.469996581461906,2019,11.8,25.739998298384666,72.68000852217102,36.75
2019-09-18 00:00:00,5.469996581461906,2019,239.5,25.739998298384666,72.68000852217102,73.0
2019-09-18 01:00:00,5.469996581461906,2019,11.7,25.739998298384666,72.68000852217102,33.25
2019-09-18 02:00:00,5.469996581461906,2019,11.9,25.739998298384666,72.68000852217102,36.5
2019-09-18 03:00:00,5.469996581461906,2019,11.6,25.739998298384666,72.68000852217102,29.0
2019-09-18 04:00:00,5.469996581461906,2019,11.7,25.739998298384666,72.68000852217102,24.0
