date,Gas_01,Gas_02,Gas_03,Electricity,Maximum_Humidity,Solar_Radiation,Day_Degree_Hot,Day_Degree_Cold,Average_Humidity,Max_OutdoorTemp,Average_OutdoorTemp,Min_OutdoorTemp,Year,Month,Week,Day,Hour,id
2021-09-28 00:00:00,0.0,29.997358,0.0,37.0,72.477501,785.400024,0.0,4.52,73.949997,33.830002,23.110001,19.43,2019,9,39,28,12,26744
2021-09-28 13:00:00,0.0,20.452671,0.0,49.25,68.862503,955.799988,0.0,4.52,73.949997,33.830002,23.110001,19.43,2019,9,39,28,13,26745
2021-09-28 14:00:00,0.0,0.0,0.0,46.25,66.832497,1065.900024,0.0,4.52,73.949997,33.830002,23.110001,19.43,2019,9,39,28,14,26746
2021-09-28 15:00:00,0.0,0.0,0.0,53.0,65.129997,1075.400024,0.0,4.52,73.949997,33.830002,23.110001,19.43,2019,9,39,28,15,26747
2021-09-28 16:00:00,0.0,0.0,0.0,47.5,65.599998,992.400024,0.0,4.52,73.949997,33.830002,23.110001,19.43,2019,9,39,28,16,26748
2021-09-28 17:00:00,0.0,0.0,0.0,47.0,64.0,820.700012,0.0,4.52,73.949997,33.830002,23.110001,19.43,2019,9,39,28,17,26749
2021-09-28 18:00:00,0.0,0.0,0.0,46.5,66.334999,572.700012,0.0,4.52,73.949997,33.830002,23.110001,19.43,2019,9,39,28,18,26750
2021-09-28 19:00:00,0.0,0.0,0.0,42.5,71.227501,261.100006,0.0,4.52,73.949997,33.830002,23.110001,19.43,2019,9,39,28,19,26751
2021-09-28 20:00:00,0.0,12.129759,0.0,49.5,74.662498,21.1,0.0,4.52,73.949997,33.830002,23.110001,19.43,2019,9,39,28,20,26752
2021-09-28 21:00:00,0.0,42.155487,0.0,41.25,73.342499,11.9,0.0,4.52,73.949997,33.830002,23.110001,19.43,2019,9,39,28,21,26753
2021-09-28 22:00:00,0.0,22.810474,0.0,30.5,72.169998,12.0,0.0,4.52,73.949997,33.830002,23.110001,19.43,2019,9,39,28,22,26754
2021-09-28 23:00:00,0.0,27.440973,0.0,25.25,72.677498,11.8,0.0,4.52,73.949997,33.830002,23.110001,19.43,2019,9,39,28,23,26755
2021-09-29 00:00:00,0.0,46.814037,0.0,18.0,70.892502,11.8,0.0,4.39,72.790001,33.93,22.74,18.719999,2019,9,39,29,0,26756
2021-09-29 01:00:00,0.0,38.121689,0.0,14.75,69.6325,11.7,0.0,4.39,72.790001,33.93,22.74,18.719999,2019,9,39,29,1,26757
2021-09-29 02:00:00,0.0,39.201302,0.0,21.0,69.410004,11.8,0.0,4.39,72.790001,33.93,22.74,18.719999,2019,9,39,29,2,26758
2021-09-29 03:00:00,0.0,37.496937,0.0,17.75,69.254997,11.8,0.0,4.39,72.790001,33.93,22.74,18.719999,2019,9,39,29,3,26759
2021-09-29 04:00:00,0.0,47.354,0.0,15.0,67.620003,11.7,0.0,4.39,72.790001,33.93,22.74,18.719999,2019,9,39,29,4,26760
2021-09-29 05:00:00,0.0,36.956974,0.0,14.0,69.139999,11.6,0.0,4.39,72.790001,33.93,22.74,18.719999,2019,9,39,29,5,26761
2021-09-29 06:00:00,0.0,46.388184,0.0,17.25,69.472504,11.7,0.0,4.39,72.790001,33.93,22.74,18.719999,2019,9,39,29,6,26762
2021-09-29 07:00:00,0.0,43.036198,0.0,16.75,71.010002,11.7,0.0,4.39,72.790001,33.93,22.74,18.719999,2019,9,39,29,7,26763
2021-09-29 08:00:00,0.0,43.803112,0.0,19.75,68.152496,21.200001,0.0,4.39,72.790001,33.93,22.74,18.719999,2019,9,39,29,8,26764
2021-09-29 09:00:00,0.0,50.279819,0.0,32.75,65.717499,89.300003,0.0,4.39,72.790001,33.93,22.74,18.719999,2019,9,39,29,9,26765
2021-09-29 10:00:00,0.0,52.438721,0.0,45.25,68.769997,213.300003,0.0,4.39,72.790001,33.93,22.74,18.719999,2019,9,39,29,10,26766
2021-09-29 11:00:00,0.0,35.167503,0.0,25.5,69.7575,553.099976,0.0,4.39,72.790001,33.93,22.74,18.719999,2019,9,39,29,11,26767
2021-09-29 00:00:00,0.0,29.372606,0.0,47.0,68.629997,767.700012,0.0,4.39,72.790001,33.93,22.74,18.719999,2019,9,39,29,12,26768
2021-09-29 13:00:00,0.0,24.770475,0.0,49.5,65.254997,944.400024,0.0,4.39,72.790001,33.93,22.74,18.719999,2019,9,39,29,13,26769
2021-09-29 14:00:00,0.0,9.771956,0.0,52.25,63.047501,1048.900024,0.0,4.39,72.790001,33.93,22.74,18.719999,2019,9,39,29,14,26770
2021-09-29 15:00:00,0.0,0.0,0.0,53.5,63.3125,1062.300049,0.0,4.39,72.790001,33.93,22.74,18.719999,2019,9,39,29,15,26771
2021-09-29 16:00:00,0.0,0.0,0.0,41.0,65.717499,971.200012,0.0,4.39,72.790001,33.93,22.74,18.719999,2019,9,39,29,16,26772
2021-09-29 17:00:00,0.0,0.0,0.0,57.0,63.91,802.0,0.0,4.39,72.790001,33.93,22.74,18.719999,2019,9,39,29,17,26773
2021-09-29 18:00:00,0.0,0.0,0.0,53.25,66.275002,551.5,0.0,4.39,72.790001,33.93,22.74,18.719999,2019,9,39,29,18,26774
2021-09-29 19:00:00,0.0,0.0,0.0,44.0,72.044998,239.300003,0.0,4.39,72.790001,33.93,22.74,18.719999,2019,9,39,29,19,26775
2021-09-29 20:00:00,0.0,7.811955,0.0,44.75,75.347504,17.9,0.0,4.39,72.790001,33.93,22.74,18.719999,2019,9,39,29,20,26776
2021-09-29 21:00:00,0.0,36.13332,0.0,36.0,74.887497,11.6,0.0,4.39,72.790001,33.93,22.74,18.719999,2019,9,39,29,21,26777
2021-09-29 22:00:00,0.0,26.730797,0.0,39.5,74.092499,11.8,0.0,4.39,72.790001,33.93,22.74,18.719999,2019,9,39,29,22,26778
2021-09-29 23:00:00,0.0,26.929379,0.0,30.75,74.227501,11.6,0.0,4.39,72.790001,33.93,22.74,18.719999,2019,9,39,29,23,26779
2021-09-30 00:00:00,0.0,35.70715,0.0,20.5,74.602501,11.6,0.0,4.5,68.980003,34.310001,22.93,18.370001,2019,9,40,30,0,26780
2021-09-30 01:00:00,0.0,37.752575,0.0,16.0,79.160004,11.6,0.0,4.5,68.980003,34.310001,22.93,18.370001,2019,9,40,30,1,26781
2021-09-30 02:00:00,0.0,13.919228,68.602196,18.5,80.599998,11.6,0.0,4.5,68.980003,34.310001,22.93,18.370001,2019,9,40,30,2,26782
2021-09-30 03:00:00,0.0,0.0,41.047539,16.25,81.275002,11.6,0.0,4.5,68.980003,34.310001,22.93,18.370001,2019,9,40,30,3,26783
2021-09-30 04:00:00,0.0,0.0,45.535858,17.25,80.952499,11.6,0.0,4.5,68.980003,34.310001,22.93,18.370001,2019,9,40,30,4,26784
2021-09-30 05:00:00,0.0,0.0,41.27478,19.5,80.282501,11.6,0.0,4.5,68.980003,34.310001,22.93,18.370001,2019,9,40,30,5,26785
2021-09-30 06:00:00,0.0,0.0,45.280239,18.0,77.190002,11.6,0.0,4.5,68.980003,34.310001,22.93,18.370001,2019,9,40,30,6,26786
2021-09-30 07:00:00,0.0,0.0,45.308617,29.75,77.847504,11.6,0.0,4.5,68.980003,34.310001,22.93,18.370001,2019,9,40,30,7,26787
2021-09-30 08:00:00,0.0,0.0,54.768112,28.75,76.050003,17.0,0.0,4.5,68.980003,34.310001,22.93,18.370001,2019,9,40,30,8,26788
2021-09-30 09:00:00,0.0,0.0,53.09206,53.5,68.972504,73.599998,0.0,4.5,68.980003,34.310001,22.93,18.370001,2019,9,40,30,9,26789
2021-09-30 10:00:00,0.0,0.0,55.421463,62.5,68.589996,256.899994,0.0,4.5,68.980003,34.310001,22.93,18.370001,2019,9,40,30,10,26790
2021-09-30 11:00:00,0.0,0.0,44.712017,27.5,70.574997,503.299988,0.0,4.5,68.980003,34.310001,22.93,18.370001,2019,9,40,30,11,26791
2021-09-30 00:00:00,0.0,34.315163,0.0,67.0,70.019997,742.099976,0.0,4.5,68.980003,34.310001,22.93,18.370001,2019,9,40,30,12,26792
2021-09-30 13:00:00,0.0,0.0,28.889507,66.0,69.377502,950.700012,0.0,4.5,68.980003,34.310001,22.93,18.370001,2019,9,40,30,13,26793
2021-09-30 14:00:00,0.0,0.0,0.0,68.0,70.190002,1064.599976,0.0,4.5,68.980003,34.310001,22.93,18.370001,2019,9,40,30,14,26794
2021-09-30 15:00:00,0.0,0.0,0.0,62.75,68.532501,1074.900024,0.0,4.5,68.980003,34.310001,22.93,18.370001,2019,9,40,30,15,26795
2021-09-30 16:00:00,0.0,0.0,0.0,57.0,66.349998,1032.099976,0.0,4.5,68.980003,34.310001,22.93,18.370001,2019,9,40,30,16,26796
2021-09-30 17:00:00,0.0,0.0,0.0,46.5,66.07,666.099976,0.0,4.5,68.980003,34.310001,22.93,18.370001,2019,9,40,30,17,26797
2021-09-30 18:00:00,0.0,0.0,0.0,57.25,63.810001,402.5,0.0,4.5,68.980003,34.310001,22.93,18.370001,2019,9,40,30,18,26798
2021-09-30 19:00:00,0.0,0.0,50.194664,56.0,61.035,200.199997,0.0,4.5,68.980003,34.310001,22.93,18.370001,2019,9,40,30,19,26799
2021-09-30 20:00:00,0.0,0.0,12.697873,34.5,69.907501,24.4,0.0,4.5,68.980003,34.310001,22.93,18.370001,2019,9,40,30,20,26800
2021-09-30 21:00:00,0.0,0.0,44.11565,40.5,74.597504,11.9,0.0,4.5,68.980003,34.310001,22.93,18.370001,2019,9,40,30,21,26801
2021-09-30 22:00:00,0.0,0.0,28.548759,43.25,73.997498,12.0,0.0,4.5,68.980003,34.310001,22.93,18.370001,2019,9,40,30,22,26802
2021-09-30 23:00:00,0.0,0.0,37.496792,39.75,74.370003,11.7,0.0,4.5,68.980003,34.310001,22.93,18.370001,2019,9,40,30,23,26803
