date,Electricity,Maximum_Humidity,Solar_Radiation,Day_Degree_Hot,Day_Degree_Cold,Average_Humidity,Max_OutdoorTemp,Average_OutdoorTemp,Min_OutdoorTemp,Year,Quarter,Month,Week,Day,Is_Weekend,Is_Holiday
2019-08-11,0.16102347818813367,0.23294702776801715,0.8514277317131271,0.0,0.7313783705313243,0.37256340870522436,0.8759294518661902,0.886717479304183,0.8692900285724621,2019,3,8,32,11,1,0
2019-08-18,0.15563929966057222,0.2362797537708714,0.86289595321969,0.0,0.7577151099081213,0.2637251754345733,0.8917386117450048,0.8972002804014766,0.8742113456032709,2019,3,8,33,18,1,0
2019-08-25,0.16664979066419544,0.6199873545118143,0.86660876501728,0.0,0.7459703477536035,0.6182176764665416,0.8758784545762587,0.8638394742067108,0.8859797124160751,2019,3,8,34,25,1,0
2019-09-01,0.15555565338745395,0.46156845265208185,0.8618957228086263,0.0,0.6635197447496667,0.5513461450259143,0.8174865576045081,0.8268663514176076,0.8637268006245912,2019,3,9,35,1,1,0
2019-09-08,0.16064046630596046,0.5654967963317239,0.7211477206720677,0.0,0.5719343267366607,0.5890932440489843,0.7350239397850139,0.8202791858632272,0.8752098736964786,2019,3,9,36,8,1,0
2019-09-15,0.1147142599285925,0.37041899295930447,0.7384560556113454,0.0,0.42257416964032063,0.40333899004724116,0.6629647691115785,0.7212592133360887,0.7445453403567387,2019,3,9,37,15,1,0
2019-09-22,0.13107370997635892,0.7792429625580753,0.6886347962776516,0.0,0.42720089412543355,0.8131449800486173,0.6502664439185952,0.735920968924871,0.79846585738995,2019,3,9,38,22,1,0
2019-09-29,0.10369056161868746,0.5294869792683399,0.9263870281712558,0.0,0.39849147552550157,0.5659771591065452,0.672042286719414,0.654820919895133,0.668871175578647,2019,3,9,39,29,1,0
2019-10-06,0.10602385239514499,0.31500930517055126,0.8853630852247264,0.0081374321880651,0.3503260872958638,0.39008393340366027,0.6345592786196441,0.6456838838035731,0.6503270824190768,2019,4,10,40,6,1,0
2019-10-13,0.08981848758733331,0.7259638117796079,0.8038769229320833,0.011980108499095839,0.25221580141923683,0.7072421226436734,0.5615821567274387,0.5917116240999395,0.6256491738298028,2019,4,10,41,13,1,0
2019-10-20,0.04969469110311824,0.38277654142644574,0.7847022160301321,0.07210669077757685,0.07236671630561357,0.49594092556070296,0.37885886690230125,0.4883002078698808,0.5250831301567497,2019,4,10,42,20,1,0
2019-10-27,0.02294109101154759,0.43578944286104687,0.77267951896961,0.17246835443037975,0.0073553055917181,0.4824106774297116,0.24912176131615849,0.3520237936050634,0.4056163761479809,2019,4,10,43,27,1,0
2019-11-03,0.05272356667708576,0.5712301045042227,0.7033283984575724,0.07436708860759494,0.0803151917031154,0.6078521304407651,0.34724054714467234,0.5156404864074169,0.5768639441330876,2019,4,11,44,3,1,0
2019-11-10,0.027620879870744495,0.041662870851173824,0.7082280778624936,0.1329113924050633,0.005457162213210205,0.14163188552034153,0.21102678573720862,0.3783724558225854,0.48100524718515614,2019,4,11,45,10,1,0
2019-11-17,0.017684583111377213,0.13021165467188955,0.5374043069526797,0.3627938517179023,0.0,0.22400587075173148,0.13672373430678006,0.26256583559234814,0.3564745292751203,2019,4,11,46,17,1,0
2019-11-24,0.00967215063373058,0.5969136766485762,0.4397731211771049,0.46044303797468356,0.0,0.6337201302573042,0.0897042329897897,0.23607551390053846,0.3167473758525028,2019,4,11,47,24,1,0
2019-12-01,0.020823519571026693,0.5283910731095756,0.7337919377162764,0.17472875226039783,0.008897547086755766,0.5740953079851397,0.247999820937662,0.3449408198906758,0.4220920896859066,2019,4,12,48,1,1,0
2019-12-08,0.009223102220148187,0.8340024813788133,0.561623654188692,0.3996383363471971,0.0,0.8410769160207314,0.1870580594693285,0.2418835523463364,0.27502316624347,2019,4,12,49,8,1,0
2019-12-15,0.01331736716751707,0.28805359257668617,0.6657853298220093,0.29611211573236884,0.006762135785934383,0.36150988396092304,0.23994224912845974,0.2898352843927405,0.3283017723596195,2019,4,12,50,15,1,0
2019-12-22,0.012956367462480243,0.7437439538081787,0.4566683174683346,0.27757685352622063,0.0011863396115674358,0.7626014768609823,0.1716058806200356,0.28721458411841694,0.3792267051132081,2019,4,12,51,22,1,0
2019-12-29,0.006836982218563309,0.5666951895087994,0.6682949659077401,0.3331826401446655,0.014117441377652484,0.6091822226299134,0.24534796186121569,0.2418835523463364,0.284223889388026,2019,4,12,52,29,1,0
2020-01-05,0.038041444527112396,0.8271786896411104,0.5420503047316064,0.5544755877034359,0.0,0.83827913589873,0.1695659890227692,0.16212926832233202,0.1895063674037603,2020,1,1,1,5,1,0
2020-01-12,0.05590652749100802,0.8371502969412228,0.7045460702623458,0.6344936708860759,0.0,0.846305554281521,0.15661267738012755,0.11878146919028004,0.14792480466518593,2020,1,1,2,12,1,0
2020-01-19,0.07302319643226633,0.5721812274148976,0.6181276123557251,0.6313291139240506,0.0,0.6137228821721784,0.12907414081703117,0.13230994898476028,0.16917918836346246,2020,1,1,3,19,1,0
2020-01-26,0.07052261310957221,0.8551684908271406,0.3195334664905825,0.6812839059674503,0.0,0.8631381002614319,0.05808591323216056,0.15030070221930478,0.21703721340219906,2020,1,1,4,26,1,0
2020-02-02,0.09674351851444218,0.4842435698885547,0.8243381580801493,0.3831374321880651,0.00023726792231348713,0.5367151309452829,0.18889396190686833,0.26256583559234814,0.2840812425175678,2020,1,2,5,2,1,0
2020-02-09,0.09290459482185545,0.8037097047072447,0.7300048334425022,0.3462929475587703,0.0,0.8170893913681605,0.16625116517721122,0.2651157061295277,0.3234517787640396,2020,1,2,6,9,1,0
2020-02-16,0.09251718050425495,0.849399935796492,0.8148250971053578,0.4177215189873417,0.0,0.8552951428702473,0.18185633589629924,0.24719578263212713,0.2671775883682674,2020,1,2,7,16,1,0
2020-02-23,0.05157453103056611,1.0,0.6832748659227119,0.3309222423146474,0.00047453584462697426,0.9886254185203873,0.22953880198240112,0.27977746171830986,0.2926400547450617,2020,1,2,8,23,1,0
2020-03-01,0.12585242155960677,0.1720372033299062,0.8809363408511234,0.2389240506329114,0.07355305591718102,0.25780855845525874,0.39222015686439615,0.34062020592489933,0.31631943524112804,2020,1,3,9,1,1,0
2020-03-08,0.15726820076866524,0.09782304558882843,0.8702128561180155,0.1360759493670886,0.09111088216837906,0.19460624684676422,0.40374554438895127,0.3963632090571298,0.42487370365984223,2020,1,3,10,8,1,0
2020-03-15,0.15337644785095114,0.3383617043428467,0.8062415980886743,0.1360759493670886,0.16407076827977635,0.4057698481860298,0.5312897665080327,0.4230660199603711,0.42523032083598766,2020,1,3,11,15,1,0
2020-03-22,0.08954113415541477,0.7276122802222827,0.6644824934713666,0.22332730560578662,0.026692641260267304,0.7493005549695001,0.29068455261046144,0.30612612393583183,0.3570451167569531,2020,1,3,12,22,1,0
2020-03-29,0.07510114595394173,0.8020899760104457,0.5078594575823986,0.2590415913200723,0.048639924074264866,0.8141081502545529,0.31781511085410447,0.2867187759584097,0.32716059739595366,2020,1,3,13,29,1,0
2020-04-05,0.08054255614205778,0.8510890736908769,0.6239677257884401,0.3071880650994575,0.06501141071389548,0.856074852084576,0.34703655798494565,0.29521834441567496,0.29470843436670596,2020,2,4,14,5,1,0
2020-04-12,0.10008936943917375,0.8259797542046784,0.5166966382250764,0.10578661844484627,0.04104735056023328,0.8347475118103015,0.33020745230749776,0.4087584130573081,0.4634596821187936,2020,2,4,15,12,1,0
2020-04-19,0.1458570881411597,0.8964881115058758,0.6959698192921194,0.0655515370705244,0.20321997546150172,0.899600972343256,0.5322077177268026,0.5033869418815262,0.5140279976962369,2020,2,4,16,19,1,0
2020-04-26,0.1385666550735867,0.6531269928031332,0.6947757036383313,0.13765822784810125,0.13310730441786628,0.6833921937348074,0.4745297828140952,0.4450940682121164,0.42337591152003073,2020,2,4,17,26,1,0
2020-05-03,0.26385996733392914,0.31272476650312125,0.9119199274431158,0.03729656419529837,0.38935666051643236,0.38091088382332733,0.7060574791038311,0.5963155570142915,0.551258830885835,2020,2,5,18,3,1,0
2020-05-10,0.3180627523145804,0.40879685663096416,0.8565937768253424,0.015370705244122965,0.4223369017180071,0.4684676420676057,0.7161549425102999,0.6361218692891498,0.6028969979917149,2020,2,5,19,10,1,0
2020-05-17,0.20525474692599946,0.5409790818030773,0.7301099301161285,0.14263110307414104,0.26728231448614326,0.5823969178553411,0.6379250997551336,0.4719385385896454,0.4173134195255559,2020,2,5,20,17,1,0
2020-05-24,0.3878853781912154,0.24073766793772247,0.9662838998937245,0.028933092224231464,0.5705107192027798,0.3202770260973262,0.8445151212682879,0.7144595585702765,0.5993308262302592,2020,2,5,21,24,1,0
2020-05-31,0.390931863506892,0.34182511485053124,0.8484451605960781,0.015596745027124772,0.4484363731724907,0.41081502545521276,0.739970676908385,0.6766364789354469,0.5981183278313642,2020,2,5,22,31,1,0
2020-06-07,0.44460635623626993,0.32660064116746257,0.8487513905588857,0.01175406871609403,0.5308869761764274,0.3938448837315969,0.7867351917757173,0.7245882109818508,0.6658042678637949,2020,2,6,23,7,1,0
2020-06-14,0.3746604621676712,0.25147114963321593,0.9186587986364968,0.004972875226039783,0.39647469818583697,0.328670366463331,0.6857605577110306,0.6529793467293923,0.6250072629127408,2020,2,6,24,14,1,0
2020-06-21,0.4490264014052574,0.2913814382453351,0.9157795121814597,0.0,0.6205742508109257,0.36412420309131804,0.8544085955150297,0.7693526048567804,0.6928358498156297,2020,2,6,25,21,1,0
2020-06-28,0.5424813006555226,0.23752478125257576,0.8896648007969463,0.0,0.6985167632909063,0.3161491537861762,0.8942884762415877,0.8316119438062474,0.767582809935743,2020,2,6,26,28,1,0
2020-07-05,0.6853843546249785,0.2829455094418195,0.8748516058504853,0.0,0.7772897134989838,0.3570150896665598,0.9288136415253216,0.8993960022529367,0.8340562515692789,2020,3,7,27,5,1,0
2020-07-12,0.7071676051191519,0.3738379381997854,0.8260505090556117,0.0,0.7224808234445684,0.43718754299867,0.8877098258404036,0.8797053353269391,0.8282077298804913,2020,3,7,28,12,1,0
2020-07-19,0.7738733067132738,0.4499988070294162,0.8414834119741451,0.0,0.7400386496957665,0.5058019538595607,0.8918916036147998,0.8970586209271887,0.855881222749388,2020,3,7,29,19,1,0
2020-07-26,0.8825958520253404,0.5115338565051598,0.8502372400825675,0.0,0.8173879923699632,0.5559785350639824,0.931006524992383,0.9278695565847749,0.8991745479334614,2020,3,7,30,26,1,0
2020-08-02,1.0,0.6293478590940477,0.5824300184619364,0.00012802024323328959,0.8729992226353598,0.6521326133294068,0.9236452937530256,0.973129110292598,0.975688109570554,2020,3,8,31,2,1,0
2020-08-09,0.8729281038270371,0.5956358542640732,0.0007643537687571691,0.007778509978854676,1.0,0.5999973446435429,1.0,1.0,1.0,2020,3,8,32,9,1,0
2020-08-16,0.773133697561491,0.6179829753195605,0.0006948670625065164,0.019822654462242562,0.919229004130335,0.6278177556444433,0.940768269854972,0.9466297120212004,0.9514783895540447,2020,3,8,33,16,1,0
2020-08-23,0.6590930102532722,0.6403300963750482,0.0006253803562558636,0.03186679894563045,0.8384580082606701,0.6556381666453437,0.8815365397099442,0.8932594240424007,0.9029567791080895,2020,3,8,34,23,1,0
2020-08-30,0.7798958383777906,0.6626772174305355,0.0005558936500052109,0.04391094342901833,0.7576870123910051,0.683458577646244,0.8223048095649164,0.8398891360636007,0.8544351686621342,2020,3,8,35,30,1,0
2020-09-06,0.5404385706172655,0.6850243384860233,0.0004864069437545636,0.05595508791240622,0.6769160165213401,0.7112789886471443,0.7630730794198882,0.7865188480848013,0.805913558216179,2020,3,9,36,6,1,0
2020-09-13,0.565814208420098,0.7073714595415106,0.00041692023750390547,0.06799923239579411,0.5961450206516751,0.7390993996480446,0.7038413492748604,0.7331485601060015,0.7573919477702239,2020,3,9,37,13,1,0
2020-09-20,0.574196445473636,0.7297185805969983,0.0003474335312532582,0.08004337687918199,0.51537402478201,0.7669198106489454,0.6446096191298324,0.6797782721272019,0.7088703373242686,2020,3,9,38,20,1,0
2020-09-27,0.5452284203621444,0.7520657016524861,0.00027794682500260545,0.09208752136256988,0.4346030289123451,0.7947402216498454,0.5853778889848046,0.6264079841484022,0.6603487268783134,2020,3,9,39,27,1,0
2020-10-04,0.34266356148221194,0.7744128227079734,0.00020846011875195816,0.10413166584595777,0.3538320330426801,0.8225606326507461,0.5261461588397768,0.5730376961696025,0.6118271164323581,2020,4,10,40,4,1,0
2020-10-11,0.25716826548446603,0.7967599437634612,0.00013897341250130002,0.11617581032934564,0.27306103717301516,0.8503810436516465,0.4669144286947489,0.5196674081908028,0.5633055059864028,2020,4,10,41,11,1,0
2020-10-18,0.17230692018824814,0.8191070648189485,6.948670625065272e-05,0.12821995481273354,0.19229004130335012,0.8782014546525468,0.407682698549721,0.46629712021200304,0.5147838955404476,2020,4,10,42,18,1,0
2020-10-25,0.1748427229943605,0.8414541858744362,0.0,0.1402640992961214,0.11151904543368511,0.9060218656534471,0.34845096840469303,0.41292683223320337,0.46626228509449225,2020,4,10,43,25,1,0
2020-11-01,0.13590758407551057,0.8740836288411061,0.11998602229997392,0.1521904651557347,0.03153790198961635,0.933570223315478,0.28979846011057325,0.3600784475807268,0.41821516318606133,2020,4,11,44,1,1,0
2020-11-08,0.1448357231220311,0.8775084917815169,0.5545260046956902,0.12726039783001808,0.02087957716358687,0.878915745539605,0.2840549049193456,0.41045832674876115,0.45326043088103024,2020,4,11,45,8,1,0
2020-11-15,0.152425521798659,0.9766231991566777,0.6540380585268526,0.11166365280289331,0.0035590188347023066,0.9697748016328027,0.2618710837990736,0.39522993326282785,0.45618469172542386,2020,4,11,46,15,1,0
2020-11-22,0.16771077760216951,0.8428770980014482,0.6026149809261651,0.11754068716094032,0.02064230924127338,0.8514883272944092,0.28543183174750036,0.4203036602117598,0.4660273257870419,2020,4,11,47,22,1,0
2020-11-29,0.07973250802343856,0.9803089360003812,0.44396974007569856,0.3707052441229656,0.0,0.975095170389396,0.16915801070331585,0.24691246368355155,0.3069047417908849,2020,4,11,48,29,1,0
2020-12-06,0.07647470580725257,0.6023688057713744,0.615674148630036,0.4975135623869801,0.005219894290896717,0.6381231940558643,0.1514109538070983,0.1913111200256089,0.262684211948833,2020,4,12,49,6,1,0
2020-12-13,0.08633616116435612,0.5101868842645011,0.46574649565570714,0.24412296564195296,0.010558422542950177,0.559556024400312,0.20786495376144565,0.3372203785419934,0.41660018517326475,2020,4,12,50,13,1,0
2020-12-20,0.08057777562547601,0.8472569268210149,0.548189400080672,0.3245931283905967,0.0056944301355236916,0.8554786038618541,0.22280715971142212,0.25987430558088087,0.30897312141252914,2020,4,12,51,20,1,0
2020-12-27,0.04206527050764483,0.7859398656064405,0.7113664819783677,0.524638336347197,0.0,0.8007613631151678,0.1996033927925168,0.14838829931642014,0.188650486181011,2020,4,12,52,27,1,0
2021-01-03,0.038719419582913264,0.08060739555000261,0.6892690003426376,0.7870705244122965,0.0,0.17676466541301675,0.06038079127908534,0.06615497449238014,0.14692627657197832,2021,1,1,53,3,1,0
