date,Gas_01,Maximum_Humidity,Solar_Radiation,Day_Degree_Hot,Day_Degree_Cold,Average_Humidity,Max_OutdoorTemp,Average_OutdoorTemp,Min_OutdoorTemp,Year,Quarter,Month,Week,Day,Is_Weekend,Is_Holiday
2020-02-11,0.1061248797472649,0.68884708191894,0.791760675190106,0.2451669595782074,0.0,0.5528753714385597,0.2961088263207846,0.2772186642268984,0.3763480847898847,2020,1,2,7,11,0,0
2020-02-12,0.1449081497090057,0.7324853789211077,0.7047475796535712,0.1713532513181019,0.0,0.6619472120258697,0.2284087314141094,0.3298261665141811,0.4786165860914838,2020,1,2,7,12,0,0
2020-02-13,0.3835585688762967,0.7730154185922866,0.728169131779059,0.1898066783831282,0.0,0.7047718930256948,0.2521354001898134,0.2991765782250686,0.449237634808479,2020,1,2,7,13,0,0
2020-02-14,0.4664941133355356,0.6981309557891295,0.850780121524669,0.2328646748681898,0.0,0.6736584513196993,0.2173362859854476,0.2666971637694419,0.4328746746002231,2020,1,2,7,14,0,0
2020-02-15,0.1313023958952905,0.7431188908429103,0.8256634315797012,0.258347978910369,0.0,0.709316553050166,0.2091110408098703,0.2433668801463861,0.4161398289326887,2020,1,2,7,15,1,0
2020-02-16,0.1490127811626874,0.784794077951822,0.6383029521660758,0.2732864674868189,0.0,0.7156091592378955,0.1983549509648845,0.2570905763952425,0.4098177761249535,2020,1,2,7,16,1,0
2020-02-17,0.3328507948142775,0.8399247474540922,0.800701930308348,0.1942003514938488,0.0,0.7629785002621918,0.2511863334387851,0.2946020128087832,0.4462625511342506,2020,1,2,8,17,0,0
2020-02-18,0.4433460076045565,0.8742791705860701,0.3744225190703005,0.1010544815465729,0.0,0.7956650935151197,0.2961088263207846,0.3453796889295517,0.4986984008925251,2020,1,2,8,18,0,0
2020-02-19,0.2257730541939313,0.8787779640914483,0.4583079659539925,0.0896309314586994,0.0025046963055729,0.7783604264988639,0.3128756722556152,0.3810612991765782,0.5184083302342878,2020,1,2,8,19,0,0
2020-02-20,0.1439140592789876,0.8146088094556461,0.7338156119805656,0.2495606326889279,0.0,0.7011012060828528,0.2764947801328694,0.2593778591033851,0.3845295648940126,2020,1,2,8,20,0,0
2020-02-21,0.2737963259883652,0.7349801644104536,0.4969499456839642,0.1511423550087873,0.0,0.6822233875196645,0.2679531793736159,0.3270814272644099,0.4722945332837486,2020,1,2,8,21,0,0
2020-02-22,0.4323102295111962,0.7372704592859189,0.8508875598371712,0.1660808435852372,0.0,0.6705121482258347,0.2768111357165455,0.2891125343092406,0.4544440312383786,2020,1,2,8,22,1,0
2020-02-23,0.2673461908470907,0.842174144206781,0.7970012773221598,0.3347978910369068,0.0,0.7474217794091944,0.2508699778551091,0.2291857273559011,0.3268873187058385,2020,1,2,8,23,1,0
2020-02-24,0.1204636034633644,0.8719479775878287,0.9027922023660304,0.218804920913884,0.0313087038196618,0.675056808250306,0.371717810819361,0.2310155535224154,0.3540349572331722,2020,1,2,9,24,0,0
2020-02-25,0.1708461221309634,0.7382929123553228,0.7911041077248147,0.172231985940246,0.0538509705698184,0.181436811746198,0.4169566592850364,0.3934126258005489,0.3782075120862774,2020,1,2,9,25,0,0
2020-02-26,0.1811580924458866,0.3549548075743324,0.9173202497343884,0.0272407732864674,0.0651221039448966,0.1328439084076211,0.43910155014236,0.4794144556267156,0.6240238006693939,2020,1,2,9,26,0,0
2020-02-27,0.3569288561088183,0.5452537728518261,0.8738793587126502,0.1072056239015817,0.1246086412022542,0.260968362174445,0.5599493831066117,0.3696248856358646,0.4879137225734473,2020,1,2,9,27,0,0
2020-02-28,0.3239589536854873,0.5780540673183102,0.8457066456565078,0.1669595782073813,0.0688791484032561,0.3326341548680302,0.4473267953179372,0.3037511436413542,0.3867608776496839,2020,1,2,9,28,0,0
2020-02-29,0.0446561913051649,0.4652570447016482,0.8189783810240064,0.1898066783831282,0.010644959298685,0.3460933403251179,0.3299588737741221,0.3215919487648673,0.4031238378579397,2020,1,2,9,29,1,0
2020-03-01,0.0465756562370829,0.6564148705574414,0.6645059628263439,0.0465729349736379,0.0338134001252348,0.4240517392064324,0.3764631445745017,0.4199451052150046,0.5909259947936035,2020,1,3,9,1,1,0
2020-03-02,0.168651793485766,0.620015541286655,0.5952440640332342,0.0404217926186291,0.0438321853475266,0.4027267960146827,0.3970262575134451,0.4460201280878317,0.6005950167348457,2020,1,3,10,2,0,0
2020-03-03,0.4040084291538982,0.4282033454664432,0.8049875252181593,0.0597539543057996,0.0519724483406386,0.2321272504806853,0.4137931034482758,0.413540713632205,0.5678690963183339,2020,1,3,10,3,0,0
2020-03-04,0.2323881075633568,0.4521287472904994,0.888228342226838,0.0017574692442882,0.1947401377582968,0.2611431567907707,0.58494147421702,0.557182067703568,0.6664187430271477,2020,1,3,10,4,0,0
2020-03-05,0.2091483805945934,0.3714367510531268,0.7577504804880086,0.0527240773286467,0.0162805259862241,0.2569480859989512,0.34134767478646,0.4528819762122598,0.5812569728523614,2020,1,3,10,5,0,0
