date,Electricity,Maximum_Humidity,Solar_Radiation,Day_Degree_Hot,Day_Degree_Cold,Average_Humidity,Max_OutdoorTemp,Average_OutdoorTemp,Min_OutdoorTemp,Year,Quarter,Month,Week,Day,Is_Weekend,Is_Holiday
2018-10-07,0.08857039891331467,0.39981723044136386,0.8478282001915254,0.0,0.25046963055729493,0.6355013550135502,0.58494147421702,0.6802378774016467,0.80104127928598,2018,4,10,40,7,1,0
2018-10-08,0.11892551215590608,0.5664780164916006,0.8115542041578263,0.0,0.2911709455228554,0.6761517615176152,0.6630813033850048,0.6514181152790485,0.7129044254369654,2018,4,10,41,8,0,0
2018-10-09,0.08582596401740915,0.7216186749559835,0.4473943077918861,0.0,0.24358171571696932,0.6558265582655827,0.6039228092375831,0.6331198536139068,0.7389364075864634,2018,4,10,41,9,0,0
2018-10-10,0.09100989659856402,0.7398691680456713,0.6083840296625,0.0035149384885764497,0.2917971195992486,0.5928184281842819,0.6849098386586523,0.5795974382433668,0.6634436593529193,2018,4,10,41,10,0,0
2018-10-11,0.09131483380922019,0.77783619190098,0.347497631872765,0.01757469244288225,0.2423293675641828,0.5294715447154471,0.6444163239481179,0.5663311985361391,0.6403867608776498,2018,4,10,41,11,0,0
2018-10-12,0.08050342361322874,0.6483767734468999,0.8250137658440148,0.014059753954305799,0.15466499686912963,0.5904471544715448,0.5539386270167668,0.565416285452882,0.6455931573075494,2018,4,10,41,12,0,0
2018-10-13,0.04898400465722286,0.7156045685332919,0.8068529033560904,0.0,0.3055729492798998,0.4017615176151762,0.6880733944954128,0.6354071363220495,0.6883599851245816,2018,4,10,41,13,1,0
2018-10-14,0.06700302165054196,0.550665626973682,0.6934489368086317,0.0,0.28052598622417035,0.5677506775067751,0.6036064536539072,0.6838975297346753,0.8281889178133136,2018,4,10,41,14,1,0
2018-10-15,0.0606270617913675,0.3669575219552814,0.8102416582487123,0.0,0.18722604884157795,0.7266260162601625,0.5567858272698514,0.5951509606587376,0.7162513945704724,2018,4,10,42,15,0,0
2018-10-16,0.0680841626701411,0.7310094313326302,0.7654003170991593,0.0,0.24107701941139636,0.7398373983739838,0.6162606770009492,0.5997255260750229,0.7032354034957233,2018,4,10,42,16,0,0
2018-10-17,0.07049593879078535,0.6905266797686802,0.8659055370306878,0.0,0.060112711333750776,0.7774390243902438,0.4112622587788675,0.5869167429094236,0.7556712532539978,2018,4,10,42,17,0,0
2018-10-18,0.04906716935103817,0.7341302744718914,0.26076221175139735,0.0,0.10331872260488413,0.6493902439024392,0.4903511546978805,0.5699908508691675,0.6731126812941615,2018,4,10,42,18,0,0
2018-10-19,0.05569262329165858,0.6720080305697964,0.46199936408966485,0.0,0.0670006261740764,0.7152777777777777,0.4419487503954445,0.5800548947849954,0.6998884343622165,2018,4,10,42,19,0,0
2018-10-20,0.054916419482715605,0.7465907126248602,0.5238083441734018,0.0,0.045710707576706325,0.5496273712737129,0.39987345776652944,0.5484903934126258,0.7065823726292302,2018,4,10,42,20,1,0
2018-10-21,0.06841682144540238,0.6633105988702159,0.4194967411054426,0.04217926186291739,0.024420788979336253,0.3673780487804878,0.3577981651376148,0.4441903019213174,0.5976199330606173,2018,4,10,42,21,1,0
2018-10-22,0.07548582041970449,0.668400272390153,0.7661162512314034,0.019332161687170474,0.049467752035065746,0.7283197831978321,0.408415058525783,0.48810612991765784,0.6374116772034214,2018,4,10,43,22,0,0
2018-10-23,0.07515316164444322,0.6794317207506959,0.7064312090733239,0.05272407732864674,0.034439574201628055,0.6908875338753387,0.37741221132552993,0.46111619396157366,0.5808850873930829,2018,4,10,43,23,0,0
2018-10-24,0.06575555124331217,0.6392718150287384,0.8389386847161616,0.09138840070298769,0.00939261114589856,0.7371273712737128,0.3267953179373616,0.3947849954254346,0.5154332465600595,2018,4,10,43,24,0,0
2018-10-25,0.05680148587586283,0.6026967330823485,0.8523863141668127,0.11423550087873462,0.0037570444583594235,0.6785230352303524,0.31572287250869974,0.3494967978042087,0.47601338787653397,2018,4,10,43,25,0,0
2018-10-26,0.03833892384886203,0.6049778241954437,0.20321303975451244,0.09314586994727592,0.01628052598622417,0.7459349593495934,0.341664030370136,0.3902104300091491,0.5120862774265525,2018,4,10,43,26,0,0
2018-10-27,0.034956892967039056,0.44726145573483583,0.5782909316371748,0.0,0.055103318722604884,0.6670054200542006,0.4194875039544448,0.5539798719121685,0.6931944960952027,2018,4,10,43,27,1,0
2018-10-28,0.007651151831009342,0.25759216984161143,0.5790187980049563,0.0,0.045710707576706325,0.666158536585366,0.39987345776652944,0.5480329368709974,0.6961695797694311,2018,4,10,43,28,1,0
2018-10-29,0.015302303662018684,0.20617323590328032,0.8869897972252754,0.0,0.055103318722604884,0.6824186991869918,0.4194875039544448,0.5562671546203112,0.6961695797694311,2018,4,10,44,29,0,0
2018-10-30,0.011476727746514013,0.7391617298891738,0.03117406777626515,0.0,0.036944270507201,0.6397357723577236,0.38310661183169886,0.5224153705397987,0.6719970249163257,2018,4,10,44,30,0,0
2018-10-31,0.012419260943087628,0.6412794574778506,0.38244714976181254,0.05272407732864674,0.034439574201628055,0.6058604336043361,0.3770958557418537,0.4446477584629461,0.5812569728523614,2018,4,10,44,31,0,0
2018-11-01,0.013749896044132731,0.5048321025203146,0.8905694678864957,0.050087873462214404,0.013149655604257982,0.603658536585366,0.33533691869661497,0.4533394327538885,0.5846039419858684,2018,4,11,44,1,0,0
2018-11-02,0.026474094197876528,0.4055473030904991,0.6307450390595895,0.022847100175746923,0.03569192235441452,0.46612466124661234,0.3802594115786144,0.4894784995425435,0.6303458534771291,2018,4,11,44,2,0,0
2018-11-03,0.017159648490560807,0.6172195034172262,0.8076165664304841,0.33567662565905093,0.0,0.255250677506775,0.13097121164188544,0.22095150960658738,0.4083302342878394,2018,4,11,44,3,1,0
2018-11-04,0.012945970670584648,0.7189635766379576,0.8087143320999249,0.33743409490333914,0.0,0.20833333333333343,0.1502689022461247,0.18526989935956087,0.3841576794347341,2018,4,11,44,4,1,0
2018-11-05,0.017242813184376125,0.580314518889128,0.41750405777069655,0.46045694200351495,0.0,0.7484756097560976,0.04650427080037959,0.17154620311070448,0.4016362960208255,2018,4,11,45,5,0,0
2018-11-06,0.022343581071715687,0.46695858046623884,0.8518135668610174,0.35061511423550085,0.0,0.6432926829268292,0.16039228092375826,0.1733760292772187,0.3666790628486426,2018,4,11,45,6,0,0
2018-11-07,0.022981177057633133,0.6345914324123111,0.7971639280997208,0.2117750439367311,0.0,0.5069444444444444,0.2429610882632079,0.28270814272644107,0.43622164373373,2018,4,11,45,7,0,0
2018-11-08,0.026418651068666317,0.7559444211179992,0.6494667166177717,0.07908611599297012,0.0,0.40616531165311653,0.2818728250553623,0.3828911253430924,0.5366307177389363,2018,4,11,45,8,0,0
2018-11-09,0.02045851467856846,0.3491904155361182,0.8457281267369429,0.11687170474516696,0.0,0.622289972899729,0.2559316671939261,0.35269899359560836,0.5083674228337672,2018,4,11,45,9,0,0
2018-11-10,0.021012945970670584,0.41263050558011705,0.8310753414970145,0.22671353251318102,0.0,0.7188346883468836,0.22587788674470102,0.27996340347666976,0.4336184455187802,2018,4,11,45,10,1,0
2018-11-11,0.015745848695700386,0.6625255365768462,0.8408597746376831,0.1924428822495606,0.0,0.5811314363143633,0.2037329958873774,0.271729185727356,0.47564150241725545,2018,4,11,45,11,1,0
2018-11-12,0.022565353588556537,0.7056739715683957,0.32846571619061044,0.2486818980667838,0.0,0.4688346883468835,0.1894969946219551,0.24245196706312905,0.43622164373373,2018,4,11,46,12,0,0
2018-11-13,0.02780472929892163,0.6644414414096543,0.4165733433987793,0.2398945518453427,0.0,0.6351626016260163,0.2527681113571655,0.26898444647758474,0.40609892153216814,2018,4,11,46,13,0,0
2018-11-14,0.030909544534693537,0.708390816358934,0.30915935909109565,0.1230228471001757,0.0,0.7545731707317074,0.2597279341980386,0.32891125343092403,0.5009297136481964,2018,4,11,46,14,0,0
2018-11-15,0.027333462700634824,0.7759837977256129,0.2434366057510911,0.15729349736379614,0.0,0.3490853658536587,0.20879468522619424,0.29597438243366886,0.5016734845667534,2018,4,11,46,15,0,0
2018-11-16,0.032212458071133536,0.7423231492818002,0.39153951324131203,0.14323374340949033,0.0,0.41361788617886175,0.26795317937361596,0.3613906678865508,0.4789884715507623,2018,4,11,46,16,0,0
2018-11-17,0.019959526515676545,0.7635868702300852,0.45509059971350974,0.1493848857644991,0.0,0.6627710027100271,0.21480544131603926,0.3092406221408966,0.5053923391595389,2018,4,11,46,17,1,0
2018-11-18,0.014858758628336983,0.7974927403790175,0.08121786362012484,0.20035149384885761,0.0,0.7098577235772358,0.23695033217336287,0.28179322964318393,0.4488657493492004,2018,4,11,46,18,1,0
2018-11-19,0.020264463726332713,0.775151102439162,0.3551223303811643,0.10720562390158171,0.005009392611145898,0.6688685636856369,0.31825371717810835,0.35132662397072284,0.48828560803272586,2018,4,11,47,19,0,0
2018-11-20,0.020125855903307184,0.6836128390322387,0.3862893296048557,0.0632688927943761,0.0,0.7086720867208673,0.2821891806390382,0.38426349496797807,0.5622908144291557,2018,4,11,47,20,0,0
2018-11-21,0.016050785906356554,0.812574757336363,0.10005886353368101,0.0641476274165202,0.0,0.7762533875338754,0.28472002530844676,0.38700823421774927,0.5615470435105987,2018,4,11,47,21,0,0
2018-11-22,0.017714079782662935,0.8167241202891852,0.13212078042267741,0.06766256590509666,0.0,0.7427168021680217,0.2698513128756724,0.3998170173833486,0.554853105243585,2018,4,11,47,22,0,0
2018-11-23,0.01788040917029357,0.6877657303549188,0.3065104028017927,0.0641476274165202,0.0,0.763888888888889,0.29231255931667194,0.3911253430924062,0.5611751580513201,2018,4,11,47,23,0,0
2018-11-24,0.007512544007983811,0.4371579686469055,0.7866158318846583,0.22144112478031633,0.0,0.7982723577235773,0.1727301486871243,0.3074107959743825,0.4689475641502417,2018,4,11,47,24,1,0
2018-11-25,0.011753943392565077,0.6983173204147951,0.350206249339755,0.14323374340949033,0.0,0.7793021680216802,0.20088579563429293,0.29963403476669714,0.5187802156935664,2018,4,11,47,25,1,0
2018-11-26,0.017021040667535275,0.40911624920170636,0.7818548699052355,0.20386643233743407,0.0,0.6837737127371273,0.19234419487503954,0.2772186642268984,0.47192264782447,2018,4,11,48,26,0,0
2018-11-27,0.020264463726332713,0.4553943482571617,0.7265012292472325,0.18804920913884007,0.0,0.8125000000000001,0.19234419487503954,0.28774016468435504,0.48531052435849753,2018,4,11,48,27,0,0
2018-11-28,0.0188783854960774,0.6043674162100368,0.7969372156245103,0.1783831282952548,0.0,0.8160569105691057,0.17779183802594115,0.27081427264409874,0.502045370026032,2018,4,11,48,28,0,0
2018-11-29,0.01707648379674549,0.6620686126802556,0.6057947345508841,0.11775043936731107,0.0,0.684959349593496,0.2407465991774755,0.31655992680695333,0.5169207883971737,2018,4,11,48,29,0,0
2018-11-30,0.026113713858010146,0.43749492796832934,0.7406886573012019,0.24077328646748683,0.0,0.4374999999999999,0.20658019614046186,0.2502287282708143,0.43250278914094453,2018,4,11,48,30,0,0
2018-12-01,0.012003437474011034,0.4867703772180216,0.7136024826313019,0.18014059753954303,0.0,0.7025745257452574,0.23726668775703896,0.311985361390668,0.4659724804760134,2018,4,12,48,1,1,0
2018-12-02,0.012336096249272309,0.640956611635858,0.5954852830465696,0.17135325131810192,0.0,0.40802845528455284,0.16703574818095537,0.29185727355901203,0.5146894756415024,2018,4,12,48,2,1,0
2018-12-03,0.022870290799212708,0.6898915731942684,0.6813973789158566,0.19332161687170474,0.0,0.4563008130081301,0.2692186017083201,0.2552607502287283,0.43622164373373,2018,4,12,49,3,0,0
2018-12-04,0.026723588279322485,0.5762410158882494,0.7577040251775357,0.3084358523725834,0.0,0.6038279132791328,0.22904144258146159,0.17886550777676122,0.36221643733730013,2018,4,12,49,4,0,0
2018-12-05,0.024672192498544618,0.5535024363393869,0.7523464514212428,0.35061511423550085,0.0,0.6639566395663958,0.22872508699778546,0.17703568161024708,0.32651543324656,2018,4,12,49,5,0,0
2018-12-06,0.013749896044132731,0.751976769212856,0.7376698017102397,0.15289982425307555,0.006261740763932374,0.437330623306233,0.3214172730148688,0.32525160109789575,0.4391967274079584,2018,4,12,49,6,0,0
2018-12-07,0.014415213594655283,0.7613198925964215,0.1930109783700346,0.23550087873462214,0.0,0.49085365853658536,0.21765264156912373,0.25571820677035684,0.43027147638527335,2018,4,12,49,7,0,0
2018-12-08,0.011171790535857843,0.7983871821379805,0.7012764833211667,0.22934973637961334,0.0,0.6409214092140922,0.28472002530844676,0.22964318389752988,0.396429899590926,2018,4,12,49,8,1,0
2018-12-09,0.011920272780195714,0.7252087912863378,0.6886879748292086,0.17486818980667837,0.002504696305572949,0.6888550135501357,0.3131920278392914,0.2534309240622141,0.4258088508739308,2018,4,12,49,9,1,0
2018-12-10,0.022288137942505476,0.6379574972566925,0.765269062508248,0.14674868189806678,0.022542266750156546,0.5802845528455284,0.354001898133502,0.27676120768526996,0.42618073633320924,2018,4,12,50,10,0,0
2018-12-11,0.018767499237656974,0.6699545193125324,0.5133915025492508,0.1282952548330404,0.0219160926737633,0.5516598915989159,0.35210376463144577,0.2785910338517841,0.45221271848270733,2018,4,12,50,11,0,0
2018-12-12,0.0245890278047293,0.5548873215085899,0.7218357251521085,0.2627416520210896,0.0,0.7520325203252032,0.24865548876937682,0.21637694419030196,0.38973596132391225,2018,4,12,50,12,0,0
2018-12-13,0.020652565630804202,0.44455696023880015,0.38232782740643856,0.29964850615114236,0.0,0.7605013550135501,0.17178108193609623,0.22735590118938703,0.40312383785793976,2018,4,12,50,13,0,0
2018-12-14,0.017353699442796553,0.35847884918688727,0.7636104817685492,0.24956063268892792,0.0,0.7992886178861789,0.2736475798797849,0.21912168344007324,0.38564522127184825,2018,4,12,50,14,0,0
2018-12-15,0.013417237268871455,0.42254875325051083,0.7664742182975254,0.17926186291739893,0.0,0.7295054200542005,0.2764947801328694,0.23741994510521508,0.4436593529193008,2018,4,12,50,15,1,0
2018-12-16,0.019654589305020374,0.5433372027789443,0.740271029057393,0.21968365553602812,0.0,0.6371951219512194,0.28155646947168617,0.2282708142726442,0.4064708069914466,2018,4,12,50,16,1,0
2018-12-17,0.02270396141158207,0.4811461556646214,0.693997819643352,0.18101933216168717,0.0,0.6690379403794039,0.23726668775703896,0.2447392497712718,0.46560059501673484,2018,4,12,51,17,0,0
2018-12-18,0.021539655698167605,0.6509366057787642,0.740807979656576,0.19156414762741653,0.0012523481527864746,0.55199864498645,0.3112938943372352,0.2575480329368711,0.4127928597991818,2018,4,12,51,18,0,0
2018-12-19,0.021733706650403348,0.5331137511158469,0.3589883746952822,0.32249560632688923,0.0,0.4493563685636856,0.1420436570705473,0.26623970722781337,0.4064708069914466,2018,4,12,51,19,0,0
2018-12-20,0.022981177057633133,0.32225307585642365,0.5614306828228272,0.31898066783831286,0.0,0.3567073170731707,0.13603290098070228,0.16971637694419034,0.4161398289326887,2018,4,12,51,20,0,0
2018-12-21,0.017159648490560807,0.6441480221722762,0.737144783346594,0.2372583479789104,0.0,0.4339430894308943,0.28566909205947494,0.20539798719121694,0.38936407586463373,2018,4,12,51,21,0,0
2018-12-22,0.007872924347850193,0.6461080316283074,0.7551147300659198,0.21001757469244287,0.0,0.5387872628726288,0.30148687124327755,0.28270814272644107,0.40312383785793976,2018,4,12,51,22,1,0
2018-12-23,0.00887090067363402,0.49727962683960386,0.7422279156855267,0.20035149384885761,0.0,0.4811991869918699,0.2597279341980386,0.26349496797804206,0.43622164373373,2018,4,12,51,23,1,0
2018-12-24,0.008926343802844232,0.468115885779611,0.6065941943318899,0.26625659050966605,0.0,0.6510840108401085,0.24833913318570072,0.19030192131747486,0.3867608776496839,2018,4,12,52,24,0,0
2018-12-25,0.007512544007983811,0.5982033540683869,0.40724233520853176,0.2486818980667838,0.0,0.5338753387533876,0.2515026890224613,0.2534309240622141,0.39977686872443285,2018,4,12,52,25,0,0
2018-12-26,0.013361794139661242,0.6771647431170327,0.30808545789272956,0.17486818980667837,0.0,0.32249322493224936,0.30180322682695354,0.2795059469350412,0.43287467460022316,2018,4,12,52,26,0,0
2018-12-27,0.012862805976769328,0.6398398825758512,0.5759999424139938,0.27240773286467485,0.0,0.6431233062330624,0.2736475798797849,0.1747483989021043,0.3666790628486426,2018,4,12,52,27,0,0
2018-12-28,0.013112300058215285,0.6305320428908638,0.2511209654371773,0.33391915641476266,0.0,0.6456639566395663,0.2597279341980386,0.14089661482159196,0.32279657865377465,2018,4,12,52,28,0,0
2018-12-29,0.009092673190474871,0.5972224672479067,0.4297345991965327,0.34622144112478026,0.0,0.5011856368563687,0.25118633343878516,0.1262580054894785,0.31759018222387503,2018,4,12,52,29,1,0
2018-12-30,0.008288747816926787,0.6177046542726794,0.6989496973913735,0.3848857644991212,0.0,0.46764905149051506,0.2037329958873774,0.12397072278133582,0.31201190033469695,2018,4,12,52,30,1,0
2018-12-31,0.00887090067363402,0.6772952928017727,0.7511293633964279,0.39718804920913875,0.0,0.6023035230352305,0.16165770325846254,0.14592863677950602,0.32688731870583854,2018,4,12,1,31,0,0
2019-01-01,0.009813433870207635,0.4688056820868191,0.7738125431530272,0.2469244288224956,0.0,0.6764905149051491,0.21448908573236317,0.22232387923147306,0.42283376719970245,2019,1,1,1,1,0,0
2019-01-02,0.011005461148227206,0.5016618622030437,0.7759961422563716,0.27416520210896306,0.0,0.6421070460704608,0.23726668775703896,0.19853613906678866,0.38638899219040534,2019,1,1,1,2,0,0
2019-01-03,0.01300141379979486,0.5733336391253878,0.7145928581809062,0.2592267135325132,0.0,0.6366869918699188,0.18570072761784243,0.24062214089661482,0.4291558200074377,2019,1,1,1,3,0,0
2019-01-04,0.013140021622820392,0.6007102608523837,0.6460779617251499,0.250439367311072,0.0,0.5973915989159891,0.19803859538120847,0.23741994510521508,0.4295277054667162,2019,1,1,1,4,0,0
2019-01-05,0.004878995370498711,0.5591143085982846,0.7836447052358456,0.31195079086115984,0.0,0.6187330623306234,0.25403353369186965,0.17886550777676122,0.34436593529193005,2019,1,1,1,5,1,0
2019-01-06,0.006126465777728495,0.5678928928045954,0.7630019377561418,0.3409490333919156,0.0,0.6769986449864499,0.24549193293261626,0.12900274473924978,0.3253997768687244,2019,1,1,1,6,1,0
2019-01-07,0.006320516729964239,0.546484508692139,0.7925938818888963,0.36203866432337434,0.0,0.4688346883468835,0.262575134451123,0.11070448307410788,0.29713648196355524,2019,1,1,2,7,0,0
2019-01-08,0.007623430266404236,0.5640998952074153,0.7195208714578527,0.43936731107205623,0.0,0.5013550135501355,0.24106295476115153,0.09560841720036596,0.24470063220528077,2019,1,1,2,8,0,0
2019-01-09,0.01119951210046295,0.6167996274041431,0.7789911333762592,0.35588752196836554,0.0,0.5779132791327912,0.2515026890224613,0.1623970722781336,0.30866493120119,2019,1,1,2,9,0,0
2019-01-10,0.013250907881240817,0.34304928779854416,0.7462848757682431,0.320738137082601,0.0,0.6011178861788617,0.24517557734894027,0.19304666056724615,0.3421346225362588,2019,1,1,2,10,0,0
2019-01-11,0.011171790535857843,0.4912602278621255,0.3863251263114678,0.47012302284710006,0.0,0.5591124661246611,0.18759886111989882,0.05992680695333938,0.2491632577166233,2019,1,1,2,11,0,0
2019-01-12,0.004740387547473179,0.5607303019931762,0.7758529554299227,0.5052724077328646,0.0,0.5679200542005421,0.20942739639354632,0.04620311070448307,0.20751208627742654,2019,1,1,2,12,1,0
2019-01-13,0.005128489451944667,0.6159810455971237,0.7724522683017634,0.4710017574692443,0.0,0.5464092140921408,0.20911104080987034,0.05855443732845385,0.2361472666418743,2019,1,1,2,13,1,0
2019-01-14,0.010783688631386356,0.4886880462357586,0.7781200801820289,0.4384885764499121,0.0,0.5684281842818429,0.19550775071180013,0.08783165599268061,0.27184827073261436,2019,1,1,3,14,0,0
2019-01-15,0.014387492030050176,0.6060945532554504,0.2859034320287012,0.4481546572934973,0.0,0.61449864498645,0.22334704207529266,0.08188472095150966,0.24730383042023055,2019,1,1,3,15,0,0
2019-01-16,0.017187370055165914,0.5996235229361684,0.7275154692679114,0.398945518453427,0.0,0.34163279132791324,0.21480544131603926,0.17932296431838968,0.2941613982893269,2019,1,1,3,16,0,0
2019-01-17,0.016993319102930168,0.3623971039140206,0.5972393216705675,0.33919156414762736,0.0,0.49203929539295405,0.22208161974058846,0.18115279048490399,0.3399033097805876,2019,1,1,3,17,0,0
2019-01-18,0.012807362847559116,0.3583606487966496,0.3489414323727905,0.42882249560632685,0.0,0.5591124661246611,0.17842454919329323,0.07410795974382438,0.2900706582372629,2019,1,1,3,18,0,0
2019-01-19,0.009314445707315721,0.4197578126929577,0.22376034934991687,0.5360281195079085,0.0,0.619410569105691,0.15311610249920918,0.04757548032936875,0.21457791000371887,2019,1,1,3,19,1,0
2019-01-20,0.008926343802844232,0.553947010941475,0.7517140429377605,0.5351493848857645,0.0,0.4925474254742547,0.1894969946219551,0.059011893870082384,0.19338043882484196,2019,1,1,3,20,1,0
2019-01-21,0.013888503867158262,0.18264077313640334,0.8298224567655872,0.3945518453427065,0.0,0.6065379403794039,0.15881050300537808,0.16422689844464775,0.33023428783934544,2019,1,1,4,21,0,0
2019-01-22,0.012751919718348903,0.2442461108543242,0.4379678417173393,0.28031634446397186,0.0,0.5994241192411925,0.1882315722872509,0.1935041171088747,0.4098177761249535,2019,1,1,4,22,0,0
2019-01-23,0.015801291824910597,0.422629905757241,0.16934935529936845,0.3101933216168717,0.0,0.3604336043360433,0.18411894969946216,0.18481244281793235,0.3867608776496839,2019,1,1,4,23,0,0
2019-01-24,0.024977129709200786,0.35016424561688264,0.7754353271861137,0.29261862917398945,0.0,0.35806233062330617,0.1894969946219551,0.1939615736505033,0.39866121234659724,2019,1,1,4,24,0,0
2019-01-25,0.028275995897208438,0.39173020672718994,0.7577517541196853,0.2372583479789104,0.0,0.42174796747967486,0.1502689022461247,0.24519670631290033,0.4689475641502417,2019,1,1,4,25,0,0
2019-01-26,0.010977739583622099,0.5516412212393753,0.8059937823973976,0.2398945518453427,0.0,0.5552168021680218,0.17241379310344832,0.2419945105215005,0.45332837486054295,2019,1,1,4,26,1,0
2019-01-27,0.012973692235189753,0.3254409580229838,0.8215176208315562,0.3813708260105448,0.0,0.18072493224932243,0.13603290098070228,0.18801463860933218,0.3629602082558572,2019,1,1,4,27,1,0
